pair_id,split,label,pair_type,mutation,first_document_id,second_document_id,first_topic,second_topic,first_text,second_text
train-02849,train,1,near_duplicate,case_punctuation,doc-0065,doc-0065-variant,travel,travel,Eine Reiseversicherung deckt bestimmte unvorhergesehene Kosten ab. Die Wanderroute führt durch einen ruhigen Wald und entlang eines Sees. Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln. Lokale Märkte bieten regionale Speisen und handwerkliche Produkte. Am Abend besuchen die Gäste ein kleines Konzert im Freien. Der Reiseführer erklärt die Geschichte der wichtigsten Gebäude. Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen. Eine digitale Karte funktioniert auch ohne aktive Internetverbindung. Die Gruppe plant genügend Zeit für unerwartete Verzögerungen ein.,eine reiseversicherung deckt bestimmte unvorhergesehene kosten ab. die wanderroute führt durch einen ruhigen wald und entlang eines sees. ein kleiner rucksack erleichtert den wechsel zwischen mehreren verkehrsmitteln. lokale märkte bieten regionale speisen und handwerkliche produkte. am abend besuchen die gäste ein kleines konzert im freien. der reiseführer erklärt die geschichte der wichtigsten gebäude. mit einer tageskarte lassen sich busse und bahnen flexibel nutzen. eine digitale karte funktioniert auch ohne aktive internetverbindung. die gruppe plant genügend zeit für unerwartete verzögerungen ein.
train-02850,train,1,near_duplicate,add_sentence,doc-0010,doc-0010-variant,daily_life,daily_life,Die Kinder bereiten ihre Schulsachen am Vorabend vor. Eine Einkaufsliste verhindert unnötige spontane Käufe. Nach dem Essen wird die Küche gemeinsam aufgeräumt. Gemeinsame Mahlzeiten bieten Zeit für ruhige Gespräche. Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Der Bus fährt werktags alle zehn Minuten.,Die Kinder bereiten ihre Schulsachen am Vorabend vor. Die Nachbarn teilen sich einige selten benötigte Werkzeuge. Eine Einkaufsliste verhindert unnötige spontane Käufe. Nach dem Essen wird die Küche gemeinsam aufgeräumt. Gemeinsame Mahlzeiten bieten Zeit für ruhige Gespräche. Eine Erinnerung im Kalender hilft bei wichtigen Terminen. Der Bus fährt werktags alle zehn Minuten.
train-02851,train,1,near_duplicate,replace_words,doc-0098,doc-0098-variant,culture,culture,"Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Die Ausstellung stellt verschiedene Sichtweisen nebeneinander. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Das Museum zeigt Werke aus mehreren historischen Epochen. Ein Übersetzer muss Bedeutung und Ton des Originals berücksichtigen.","Lokale Musikgruppen treten auf einem kleinen Stadtfest auf. Die Bibliothek organisiert häufig Lesungen und Gespräche. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Die Ausstellung stellt unterschiedliche Sichtweisen nebeneinander. Ein Archiv bewahrt Briefe, Fotos und andere historische Quellen. Die Besucher diskutieren nach der Vorstellung über ihre Eindrücke. Das Theater verbindet klassische Texte mit moderner Bühnentechnik. Das Museum verdeutlicht Werke aus mehreren historischen Epochen. Ein Übersetzer muss Bedeutung und Ton des Originals berücksichtigen."
train-02852,train,0,hard_negative_same_topic,none,doc-0005,doc-0155,travel,travel,Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen. Das Hotel liegt in der Nähe des historischen Stadtzentrums. Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln. Reisende prüfen vor der Abfahrt die aktuelle Verbindung. Am Abend besuchen die Gäste ein kleines Konzert im Freien. Die Gruppe plant genügend Zeit für unerwartete Verzögerungen ein. Eine Reiseversicherung deckt bestimmte unvorhergesehene Kosten ab.,Die Wanderroute führt durch einen ruhigen Wald und entlang eines Sees. Reisende prüfen vor der Abfahrt die aktuelle Verbindung. Am Abend besuchen die Gäste ein kleines Konzert im Freien. Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln. Das Wetter kann sich in den Bergen innerhalb kurzer Zeit ändern. Das Hotel liegt in der Nähe des historischen Stadtzentrums. Die Gruppe plant genügend Zeit für unerwartete Verzögerungen ein. Lokale Märkte bieten regionale Speisen und handwerkliche Produkte. Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen.
train-02853,train,0,easy_negative_different_topic,none,doc-0146,doc-0169,work,sports,Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Klare Zuständigkeiten verhindern doppelte Arbeit. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Neue Mitarbeitende erhalten eine strukturierte Einführung. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Die Qualität eines Ergebnisses wird anhand vorher definierter Kriterien geprüft. Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten.,Regelmäßiges Üben verbessert Koordination und Reaktionsfähigkeit. Messbare Zwischenziele machen Fortschritte besser sichtbar. Eine saubere Technik reduziert das Risiko unnötiger Verletzungen. Fairness bleibt auch in einer engen Wettbewerbssituation wichtig. Die Läuferin kontrolliert ihr Tempo auf den ersten Kilometern. Das Team analysiert nach dem Spiel erfolgreiche und schwache Situationen. Der Trainer passt die Belastung an den aktuellen Leistungsstand an.
train-02854,train,1,near_duplicate,add_sentence,doc-0154,doc-0154-variant,health,health,Ein realistischer Trainingsplan verhindert unnötige Überlastung. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Kleine Gewohnheiten sind oft leichter dauerhaft umzusetzen. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Entspannungstechniken können den Umgang mit Stress erleichtern. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Ausreichender Schlaf unterstützt Konzentration und Erholung. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit.,Ein realistischer Trainingsplan verhindert unnötige Überlastung. Kurze Pausen helfen bei langer Arbeit am Bildschirm. Kleine Gewohnheiten sind oft leichter dauerhaft umzusetzen. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln. Entspannungstechniken können den Umgang mit Stress erleichtern. Soziale Kontakte wirken sich positiv auf das Wohlbefinden aus. Regelmäßige Bewegung stärkt den Kreislauf und verbessert die Ausdauer. Ausreichender Schlaf unterstützt Konzentration und Erholung. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit.
train-02855,train,1,near_duplicate,replace_words,doc-0102,doc-0102-variant,technology,technology,Die Anwendung kann einzelne Module unabhängig aktualisieren. Automatisierte Tests prüfen zentrale Funktionen vor jeder Veröffentlichung. Ein klarer Vertrag zwischen Modulen verhindert unnötige Abhängigkeiten. Die Architektur trennt Geschäftslogik und Benutzerschnittstelle. Eine Warteschlange entkoppelt langsame Hintergrundaufgaben. Große Datenmengen werden schrittweise statt vollständig im Speicher verarbeitet. Das Entwicklungsteam überwacht die Anwendung mit automatisierten Metriken.,Die Anwendung kann einzelne Module unabhängig aktualisieren. Automatisierte Tests prüfen zentrale Funktionen vor jeder Veröffentlichung. Ein klarer Vertrag zwischen Modulen verhindert unnötige Abhängigkeiten. Die Architektur trennt Geschäftslogik und Benutzerschnittstelle. Eine Warteschlange entkoppelt langsame Hintergrundaufgaben. Umfangreiche Datenmengen werden schrittweise statt vollständig im Speicher verarbeitet. Das Entwicklungsteam überwacht die Anwendung mit automatisierten Metriken.
train-02856,train,1,near_duplicate,case_punctuation,doc-0065,doc-0065-variant,travel,travel,Eine Reiseversicherung deckt bestimmte unvorhergesehene Kosten ab. Die Wanderroute führt durch einen ruhigen Wald und entlang eines Sees. Ein kleiner Rucksack erleichtert den Wechsel zwischen mehreren Verkehrsmitteln. Lokale Märkte bieten regionale Speisen und handwerkliche Produkte. Am Abend besuchen die Gäste ein kleines Konzert im Freien. Der Reiseführer erklärt die Geschichte der wichtigsten Gebäude. Mit einer Tageskarte lassen sich Busse und Bahnen flexibel nutzen. Eine digitale Karte funktioniert auch ohne aktive Internetverbindung. Die Gruppe plant genügend Zeit für unerwartete Verzögerungen ein.,eine reiseversicherung deckt bestimmte unvorhergesehene kosten ab. die wanderroute führt durch einen ruhigen wald und entlang eines sees. ein kleiner rucksack erleichtert den wechsel zwischen mehreren verkehrsmitteln. lokale märkte bieten regionale speisen und handwerkliche produkte. am abend besuchen die gäste ein kleines konzert im freien. der reiseführer erklärt die geschichte der wichtigsten gebäude. mit einer tageskarte lassen sich busse und bahnen flexibel nutzen. eine digitale karte funktioniert auch ohne aktive internetverbindung. die gruppe plant genügend zeit für unerwartete verzögerungen ein.
train-02857,train,0,easy_negative_different_topic,none,doc-0158,doc-0164,culture,health,"Traditionen verändern sich, wenn neue Generationen sie weiterentwickeln. Das Museum zeigt Werke aus mehreren historischen Epochen. Kulturelle Angebote schaffen Räume für gemeinsame Erfahrungen. Ein Film kann historische Ereignisse aus persönlicher Perspektive erzählen. Die Gestaltung eines öffentlichen Platzes prägt das Leben im Viertel. Die Bibliothek organisiert regelmäßig Lesungen und Gespräche.","Die Ärztin erklärt die Wirkung und mögliche Nebenwirkungen des Medikaments. Eine ausgewogene Mahlzeit enthält Gemüse, Eiweiß und komplexe Kohlenhydrate. Gesundheitsdaten sollten vertraulich und nachvollziehbar verarbeitet werden. Entspannungstechniken können den Umgang mit Stress erleichtern. Kleine Gewohnheiten sind oft leichter dauerhaft umzusetzen. Sauberes Trinkwasser ist eine wichtige Grundlage der Gesundheit. Viele Beschwerden lassen sich durch frühe Untersuchung besser behandeln."
train-02858,train,0,easy_negative_different_topic,none,doc-0105,doc-0152,travel,technology,Eine digitale Karte funktioniert auch ohne aktive Internetverbindung. Die Wanderroute führt durch einen ruhigen Wald und entlang eines Sees. Reisende prüfen vor der Abfahrt die aktuelle Verbindung. Am Bahnhof gibt es Schließfächer für größeres Gepäck. Das Wetter kann sich in den Bergen innerhalb kurzer Zeit ändern. Eine Reservierung ist in der Hauptsaison oft sinnvoll. Der Reiseführer erklärt die Geschichte der wichtigsten Gebäude. Der Zug erreicht den Hauptbahnhof am frühen Nachmittag.,"Ein Cache verkürzt die Antwortzeit bei häufigen Abfragen. Das Entwicklungsteam überwacht die Anwendung mit automatisierten Metriken. Der Dienst verarbeitet viele kleine Anfragen parallel. Automatisierte Tests prüfen zentrale Funktionen vor jeder Veröffentlichung. Große Datenmengen werden schrittweise statt vollständig im Speicher verarbeitet. Ein Versionssystem dokumentiert jede Änderung am Quellcode. Ein klarer Vertrag zwischen Modulen verhindert unnötige Abhängigkeiten. Messwerte zeigen, an welcher Stelle die meiste Zeit verloren geht. Die Konfiguration wird getrennt vom Programmcode verwaltet."
train-02859,train,0,easy_negative_different_topic,none,doc-0157,doc-0063,science,environment,"Eine Hypothese muss durch beobachtbare Daten überprüfbar sein. Die Methode wird so beschrieben, dass andere sie nachvollziehen können. Ein Modell vereinfacht die Wirklichkeit und hat deshalb klare Grenzen. Das Experiment wird unter denselben Bedingungen mehrfach wiederholt. Ausreißer werden geprüft und nicht automatisch entfernt. Die Schlussfolgerung darf nicht über die erhobenen Daten hinausgehen.",Die Gemeinde informiert über Maßnahmen gegen unnötigen Müll. Mehrwegverpackungen können den Verbrauch von Kunststoff verringern. Die Messstation erfasst Luftqualität und Lärm zu verschiedenen Tageszeiten. Regionale Produkte vermeiden lange Transportwege. Bäume senken im Sommer die Temperatur dicht bebauter Straßen. Der Fluss wird regelmäßig auf Schadstoffe untersucht. Die Stadt erweitert das Netz sicherer Fahrradwege.
train-02860,train,1,near_duplicate,reorder_sentences,doc-0101,doc-0101-variant,education,education,Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen.,Die Lehrkraft verbindet Grammatik mit konkreten Alltagssituationen. Neue Aufgaben sollten bekannte Inhalte in einem anderen Kontext prüfen. Die Auswertung unterscheidet zwischen Erkennen und selbstständigem Anwenden. Regelmäßige Wiederholung verbessert die langfristige Erinnerung. Die Lernplattform passt die Schwierigkeit an die bisherigen Antworten an. Eine klare Rückmeldung hilft beim Korrigieren typischer Fehler. Viele Lernende profitieren von kleinen und erreichbaren Zwischenzielen.
train-02861,train,1,near_duplicate,replace_words,doc-0066,doc-0066-variant,work,work,"Komplexe Aufgaben werden in kleine überprüfbare Schritte zerlegt. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Eine realistische Planung berücksichtigt auch unerwartete Probleme. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Wissen wird in verständlichen Dokumenten für andere festgehalten. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben.","Komplexe Aufgaben werden in kompakte überprüfbare Schritte zerlegt. Die Projektleitung priorisiert Aufgaben nach Verwenden und Aufwand. Eine realistische Planung berücksichtigt auch unerwartete Probleme. Regelmäßige Gespräche verbessern die Zusammenarbeit im Team. Das Team bespricht am Morgen die wichtigsten Aufgaben des Tages. Wissen wird in verständlichen Dokumenten für andere festgehalten. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben."
train-02862,train,1,near_duplicate,combined_light,doc-0046,doc-0046-variant,work,work,"Die Besprechung endet mit klaren nächsten Schritten. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Rückfragen werden möglichst früh und konkret formuliert. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Automatisierung reduziert wiederkehrende manuelle Tätigkeiten. Die Projektleitung priorisiert Aufgaben nach Nutzen und Aufwand. Eine realistische Planung berücksichtigt auch unerwartete Probleme. Neue Mitarbeitende erhalten eine strukturierte Einführung. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten.","Die Besprechung endet mit klaren nächsten Rückfragen werden möglichst früh und konkret formuliert. Ein kurzes Protokoll hält Entscheidungen und offene Punkte fest. Pausen und feste Arbeitszeiten helfen, langfristig leistungsfähig zu bleiben. Automatisierung wiederkehrende manuelle Tätigkeiten. Die Projektleitung priorisiert Aufgaben nach Verwenden und Aufwand. Eine realistische Planung berücksichtigt auch unerwartete Probleme. Aktuelle Mitarbeitende erhalten eine strukturierte Einführung. Ein ruhiger Arbeitsplatz unterstützt konzentriertes Arbeiten."
